uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,samplingImpractical,biophysicalCriteria,collectDate,eventID,sampleID,sampleCode,samplingMethod,totalSampledArea,targetTaxaPresent,adultCount,nymphCount,larvaCount,sampleCondition,samplingProtocolVersion,measuredBy,remarks,dataQF,source_file
2a4ca025-112e-4335-a3fa-e06ad34e15a1,SCBI_005.tickPlot.tck,D02,SCBI,SCBI_005,distributed,deciduousForest,38.901865,-78.161944,WGS84,20.1,261.6,0.2,,,2016-08-24T17:40Z,SCBI.2016.34,,,drag,158.0,N,0.0,0.0,0.0,No known compromise,NEON.DOC.014045vG,lcard@neoninc.org,,,NEON.D02.SCBI.DP1.10093.001.tck_fielddata.2016-08.basic.20260107T162435Z.csv
1c87571c-791e-4a82-baa3-9e0036251871,SERC_023.tickPlot.tck,D02,SERC,SERC_023,distributed,cultivatedCrops,38.873978,-76.535923,WGS84,20.1,6.9,0.1,,,2016-06-13T15:45Z,SERC.2016.24,,,drag,160.0,N,0.0,0.0,0.0,No known compromise,NEON.DOC.014045vG,hmiller@field-ops.org,,,NEON.D02.SERC.DP1.10093.001.tck_fielddata.2016-06.basic.20260107T160613Z.csv
49c49764-a14b-4214-936d-43a0e7afef90,SERC_001.tickPlot.tck,D02,SERC,SERC_001,distributed,deciduousForest,38.868184,-76.535301,WGS84,20.2,2.5,0.2,,,2016-06-13T16:39Z,SERC.2016.24,SERC_001.20160613,,drag,155.0,Y,0.0,19.0,0.0,No known compromise,NEON.DOC.014045vG,hmiller@field-ops.org,1 nymph dropped that would have made a total of 20,,NEON.D02.SERC.DP1.10093.001.tck_fielddata.2016-06.basic.20260107T160613Z.csv
e7ba8418-755e-4b9c-bb0d-0cfec658b197,SERC_012.tickPlot.tck,D02,SERC,SERC_012,distributed,deciduousForest,38.880016,-76.561641,WGS84,20.1,19.3,0.1,,,2016-06-13T18:25Z,SERC.2016.24,SERC_012.20160613,,drag,156.0,Y,0.0,11.0,0.0,No known compromise,NEON.DOC.014045vG,hmiller@field-ops.org,,,NEON.D02.SERC.DP1.10093.001.tck_fielddata.2016-06.basic.20260107T160613Z.csv
19f4cda5-c46f-4af6-b247-323ddf13d94c,SERC_006.tickPlot.tck,D02,SERC,SERC_006,distributed,deciduousForest,38.880025,-76.548383,WGS84,20.3,3.0,0.5,,,2016-06-13T19:45Z,SERC.2016.24,SERC_006.20160613,,drag,164.0,Y,1.0,14.0,0.0,No known compromise,NEON.DOC.014045vG,hmiller@field-ops.org,,,NEON.D02.SERC.DP1.10093.001.tck_fielddata.2016-06.basic.20260107T160613Z.csv
5093996e-def6-49b6-b114-e0f7f111813a,SERC_002.tickPlot.tck,D02,SERC,SERC_002,distributed,deciduousForest,38.896257,-76.55818,WGS84,20.1,17.3,0.1,,,2016-06-14T12:46Z,SERC.2016.24,SERC_002.20160614,,drag and flag,155.0,Y,2.0,72.0,0.0,No known compromise,NEON.DOC.014045vG,hmiller@field-ops.org,2 nymphs dropped,,NEON.D02.SERC.DP1.10093.001.tck_fielddata.2016-06.basic.20260107T160613Z.csv
b1a101f0-1b2f-4b35-a3a1-805d3b1e21a5,SERC_005.tickPlot.tck,D02,SERC,SERC_005,distributed,deciduousForest,38.894058,-76.546297,WGS84,20.2,4.9,0.2,,,2016-06-14T14:38Z,SERC.2016.24,SERC_005.20160614,,drag and flag,130.0,Y,0.0,11.0,0.0,No known compromise,NEON.DOC.014045vG,hmiller@field-ops.org,,,NEON.D02.SERC.DP1.10093.001.tck_fielddata.2016-06.basic.20260107T160613Z.csv
ebd3b2eb-6602-4ed1-80be-33a7c5fde84e,HARV_006.tickPlot.tck,D01,HARV,HARV_006,distributed,deciduousForest,42.401928,-72.2527,WGS84,20.3,190.8,0.5,,,2016-08-18T13:11Z,HARV.2016.33,HARV_006.20160818,,drag and flag,160.0,Y,0.0,0.0,6.0,No known compromise,NEON.DOC.014045vG,Kschumacher@field-ops.org,,,NEON.D01.HARV.DP1.10093.001.tck_fielddata.2016-08.basic.20260107T160736Z.csv
744e9733-7056-45cf-8108-7682c3d0f615,HARV_026.tickPlot.tck,D01,HARV,HARV_026,distributed,evergreenForest,42.412057,-72.246527,WGS84,20.2,187.3,0.4,,,2016-08-18T13:56Z,HARV.2016.33,HARV_026.20160818,,drag and flag,160.0,Y,0.0,2.0,0.0,No known compromise,NEON.DOC.014045vG,Kschumacher@field-ops.org,,,NEON.D01.HARV.DP1.10093.001.tck_fielddata.2016-08.basic.20260107T160736Z.csv
411deb87-12ea-429f-a820-282c54815226,HARV_001.tickPlot.tck,D01,HARV,HARV_001,distributed,deciduousForest,42.424217,-72.260096,WGS84,20.1,202.1,0.2,,,2016-08-18T15:00Z,HARV.2016.33,HARV_001.20160818,,drag and flag,160.0,Y,0.0,1.0,80.0,No known compromise,NEON.DOC.014045vG,Kschumacher@field-ops.org,,,NEON.D01.HARV.DP1.10093.001.tck_fielddata.2016-08.basic.20260107T160736Z.csv
5c3112e5-d057-4533-b386-6385c0c6b5a7,HARV_020.tickPlot.tck,D01,HARV,HARV_020,distributed,woodyWetlands,42.438157,-72.228923,WGS84,20.2,228.3,0.3,,,2016-08-18T17:00Z,HARV.2016.33,HARV_020.20160818,,drag and flag,160.0,Y,0.0,1.0,5.0,No known compromise,NEON.DOC.014045vG,EEimers@field-ops.org,,,NEON.D01.HARV.DP1.10093.001.tck_fielddata.2016-08.basic.20260107T160736Z.csv
945dd7cc-1572-4c93-89a1-a28e33e9b61a,HARV_004.tickPlot.tck,D01,HARV,HARV_004,distributed,mixedForest,42.426877,-72.227953,WGS84,20.4,182.6,0.9,,,2016-08-18T17:40Z,HARV.2016.33,HARV_004.20160818,,drag and flag,160.0,Y,0.0,1.0,5.0,No known compromise,NEON.DOC.014045vG,EEimers@field-ops.org,,,NEON.D01.HARV.DP1.10093.001.tck_fielddata.2016-08.basic.20260107T160736Z.csv
4b621888-a963-493f-b5e9-b52d9a5f2fb7,HARV_022.tickPlot.tck,D01,HARV,HARV_022,distributed,evergreenForest,42.435458,-72.199287,WGS84,20.2,185.9,0.5,,,2016-08-18T18:26Z,HARV.2016.33,HARV_022.20160818,,drag and flag,160.0,Y,0.0,2.0,452.0,No known compromise,NEON.DOC.014045vG,EEimers@field-ops.org,,,NEON.D01.HARV.DP1.10093.001.tck_fielddata.2016-08.basic.20260107T160736Z.csv
5fae4470-af68-41bf-affa-2c757f9c4206,SERC_006.tickPlot.tck,D02,SERC,SERC_006,distributed,deciduousForest,38.880025,-76.548383,WGS84,20.3,3.0,0.5,,,2015-09-01T14:25Z,SERC.2015.35,SERC_006.20150901,,drag,175.0,Y,0.0,1.0,24.0,No known compromise,NEON.DOC.014045vF,kgeiger@Field-ops.org,site-year possibly subsampled in ID lab counts,"legacyData, field larva count higher than ID lab (PDE >25%)",NEON.D02.SERC.DP1.10093.001.tck_fielddata.2015-09.basic.20260107T162254Z.csv
5cdd8ca6-7bc4-47fd-98d8-f13da653df41,SERC_005.tickPlot.tck,D02,SERC,SERC_005,distributed,deciduousForest,38.894058,-76.546297,WGS84,20.2,4.9,0.2,,,2015-09-01T15:51Z,SERC.2015.35,SERC_005.20150901,,drag,165.0,Y,0.0,0.0,21.0,No known compromise,NEON.DOC.014045vF,kgeiger@Field-ops.org,,legacyData,NEON.D02.SERC.DP1.10093.001.tck_fielddata.2015-09.basic.20260107T162254Z.csv
fdc1662e-0f4b-4c5b-b488-c47f3f8c2166,SERC_002.tickPlot.tck,D02,SERC,SERC_002,distributed,deciduousForest,38.896257,-76.55818,WGS84,20.1,17.3,0.1,,,2015-09-01T17:40Z,SERC.2015.35,SERC_002.20150901,,drag,120.0,Y,0.0,4.0,367.0,No known compromise,NEON.DOC.014045vF,kgeiger@Field-ops.org,,legacyData,NEON.D02.SERC.DP1.10093.001.tck_fielddata.2015-09.basic.20260107T162254Z.csv
03ef40c4-0e94-47e3-bdd9-07b93097cfeb,SERC_012.tickPlot.tck,D02,SERC,SERC_012,distributed,deciduousForest,38.880016,-76.561641,WGS84,20.1,19.3,0.1,,,2015-09-02T14:10Z,SERC.2015.35,SERC_012.20150902,,drag and flag,180.0,Y,0.0,3.0,44.0,No known compromise,NEON.DOC.014045vF,kgeiger@Field-ops.org,,legacyData,NEON.D02.SERC.DP1.10093.001.tck_fielddata.2015-09.basic.20260107T162254Z.csv
dfe47046-cc35-428d-8ee7-3723c01b0330,SERC_002.tickPlot.tck,D02,SERC,SERC_002,distributed,deciduousForest,38.896257,-76.55818,WGS84,20.1,17.3,0.1,,,2015-09-21T17:10Z,SERC.2015.38,SERC_002.20150921,,drag and flag,170.0,Y,0.0,1.0,234.0,Other (described in remarks),NEON.DOC.014045vF,charden@Field-ops.org,"no taxonomy data, only field count data available.",,NEON.D02.SERC.DP1.10093.001.tck_fielddata.2015-09.basic.20260107T162254Z.csv
3ca6f6b2-c614-4e48-abf1-d7d2c99f74c5,SERC_012.tickPlot.tck,D02,SERC,SERC_012,distributed,deciduousForest,38.880016,-76.561641,WGS84,20.1,19.3,0.1,,,2015-09-21T18:11Z,SERC.2015.38,SERC_012.20150921,,drag,160.0,Y,0.0,0.0,14.0,Other (described in remarks),NEON.DOC.014045vF,apiemonte@Field-ops.org,"no taxonomy data, only field count data available.",,NEON.D02.SERC.DP1.10093.001.tck_fielddata.2015-09.basic.20260107T162254Z.csv
dac960ab-61bf-46be-99c5-c9c1da11b731,SERC_023.tickPlot.tck,D02,SERC,SERC_023,distributed,cultivatedCrops,38.873978,-76.535923,WGS84,20.1,6.9,0.1,,,2015-09-21T19:00Z,SERC.2015.38,SERC_023.20150921,,drag,160.0,Y,0.0,0.0,11.0,Other (described in remarks),NEON.DOC.014045vF,charden@Field-ops.org,"no taxonomy data, only field count data available.",,NEON.D02.SERC.DP1.10093.001.tck_fielddata.2015-09.basic.20260107T162254Z.csv
1f9ace13-7b5e-47da-ae0f-096814629938,SERC_001.tickPlot.tck,D02,SERC,SERC_001,distributed,deciduousForest,38.868184,-76.535301,WGS84,20.2,2.5,0.2,,,2015-09-21T19:53Z,SERC.2015.38,SERC_001.20150921,,drag and flag,155.0,Y,0.0,0.0,252.0,Other (described in remarks),NEON.DOC.014045vF,apiemonte@Field-ops.org,"no taxonomy data, only field count data available.",,NEON.D02.SERC.DP1.10093.001.tck_fielddata.2015-09.basic.20260107T162254Z.csv
9259729a-4e03-4cb2-a616-bb8356a2d0a3,SERC_005.tickPlot.tck,D02,SERC,SERC_005,distributed,deciduousForest,38.894058,-76.546297,WGS84,20.2,4.9,0.2,,,2015-09-21T20:55Z,SERC.2015.38,SERC_005.20150921,,drag and flag,165.0,Y,0.0,1.0,,Other (described in remarks),NEON.DOC.014045vF,charden@Field-ops.org,"no taxonomy data, only field count data available.",,NEON.D02.SERC.DP1.10093.001.tck_fielddata.2015-09.basic.20260107T162254Z.csv
2c3a0a0c-fd5b-46ed-88f0-eaed39def404,SERC_006.tickPlot.tck,D02,SERC,SERC_006,distributed,deciduousForest,38.880025,-76.548383,WGS84,20.3,3.0,0.5,,,2015-09-22T12:53Z,SERC.2015.38,SERC_006.20150922,,drag and flag,155.0,Y,0.0,1.0,4.0,Other (described in remarks),NEON.DOC.014045vF,apiemonte@Field-ops.org,"no taxonomy data, only field count data available.",,NEON.D02.SERC.DP1.10093.001.tck_fielddata.2015-09.basic.20260107T162254Z.csv
40ec6ddb-7a1d-419e-a801-0c4836c2bfce,HARV_022.tickPlot.tck,D01,HARV,HARV_022,distributed,evergreenForest,42.435458,-72.199287,WGS84,20.2,185.9,0.5,,,2015-07-13T13:17Z,HARV.2015.28,HARV_022.20150713,,drag and flag,164.0,Y,0.0,1.0,,No known compromise,NEON.DOC.014045vF,jamante@neoninc.org,,legacyData,NEON.D01.HARV.DP1.10093.001.tck_fielddata.2015-07.basic.20260107T161858Z.csv
89b6261b-486d-4016-b4d1-7e0b451c088e,HARV_001.tickPlot.tck,D01,HARV,HARV_001,distributed,deciduousForest,42.424217,-72.260096,WGS84,20.1,202.1,0.2,,,2015-07-13T14:37Z,HARV.2015.28,HARV_001.20150713,,drag and flag,160.0,Y,0.0,1.0,,No known compromise,NEON.DOC.014045vF,jamante@neoninc.org,,legacyData,NEON.D01.HARV.DP1.10093.001.tck_fielddata.2015-07.basic.20260107T161858Z.csv
308f7a23-2d10-4080-8ec9-fb0318158a6d,HARV_006.tickPlot.tck,D01,HARV,HARV_006,distributed,deciduousForest,42.401928,-72.2527,WGS84,20.3,190.8,0.5,,,2015-07-13T16:39Z,HARV.2015.28,HARV_006.20150713,,drag and flag,175.0,Y,0.0,1.0,,No known compromise,NEON.DOC.014045vF,jamante@neoninc.org,,legacyData,NEON.D01.HARV.DP1.10093.001.tck_fielddata.2015-07.basic.20260107T161858Z.csv
13f5af49-62ad-47ed-998a-92e3b5067f8b,HARV_026.tickPlot.tck,D01,HARV,HARV_026,distributed,evergreenForest,42.412057,-72.246527,WGS84,20.2,187.3,0.4,,,2015-07-13T17:23Z,HARV.2015.28,HARV_026.20150713,,drag and flag,165.0,Y,0.0,1.0,,No known compromise,NEON.DOC.014045vF,jamante@neoninc.org,,legacyData,NEON.D01.HARV.DP1.10093.001.tck_fielddata.2015-07.basic.20260107T161858Z.csv
5abb8984-5e1c-4d29-88fd-bbaac835e4be,HARV_004.tickPlot.tck,D01,HARV,HARV_004,distributed,mixedForest,42.426877,-72.227953,WGS84,20.4,182.6,0.9,,,2015-07-13T18:22Z,HARV.2015.28,HARV_004.20150713,,drag and flag,160.0,Y,1422.0,1451.0,,No known compromise,NEON.DOC.014045vF,jamante@neoninc.org,,"legacyData, field nymph count higher than ID lab (PDE >25%)",NEON.D01.HARV.DP1.10093.001.tck_fielddata.2015-07.basic.20260107T161858Z.csv
58fbc0bc-cd34-4faa-837d-df63820a8507,HARV_020.tickPlot.tck,D01,HARV,HARV_020,distributed,woodyWetlands,42.438157,-72.228923,WGS84,20.2,228.3,0.3,,,2015-07-13T19:23Z,HARV.2015.28,HARV_020.20150713,,drag and flag,155.0,Y,0.0,1.0,,No known compromise,NEON.DOC.014045vF,jamante@neoninc.org,,legacyData,NEON.D01.HARV.DP1.10093.001.tck_fielddata.2015-07.basic.20260107T161858Z.csv
7ecc662a-2957-4062-ad8c-b7943e0b97fc,BLAN_002.tickPlot.tck,D02,BLAN,BLAN_002,distributed,pastureHay,39.091474,-77.982149,WGS84,20.1,145.6,0.1,,,2018-09-20T15:54Z,BLAN.2018.38,BLAN_002.20180920,A00000002666,drag,160.0,Y,0.0,1.0,58.0,No known compromise,NEON.DOC.014045vJ,sratcliffe@battelleecology.org,,,NEON.D02.BLAN.DP1.10093.001.tck_fielddata.2018-09.basic.20260107T162250Z.csv
1fd91be2-5ebd-41ec-a385-2499cd3f9cf4,BLAN_004.tickPlot.tck,D02,BLAN,BLAN_004,distributed,pastureHay,39.088416,-77.961331,WGS84,20.1,123.7,0.1,,,2018-09-20T17:01Z,BLAN.2018.38,,,drag,160.0,N,0.0,0.0,0.0,,NEON.DOC.014045vJ,Lcard@battelleecology.org,,,NEON.D02.BLAN.DP1.10093.001.tck_fielddata.2018-09.basic.20260107T162250Z.csv
223ea398-662b-46c9-b7d0-a4a30bceaf45,BLAN_005.tickPlot.tck,D02,BLAN,BLAN_005,distributed,deciduousForest,39.086224,-77.972736,WGS84,20.2,168.3,0.3,,,2018-09-20T17:36Z,BLAN.2018.38,BLAN_005.20180920,A00000035257,drag,163.0,Y,0.0,6.0,17.0,No known compromise,NEON.DOC.014045vJ,Lcard@battelleecology.org,,,NEON.D02.BLAN.DP1.10093.001.tck_fielddata.2018-09.basic.20260107T162250Z.csv
a89e867d-49cd-4d86-ba32-b0c1a590cdbe,BLAN_008.tickPlot.tck,D02,BLAN,BLAN_008,distributed,pastureHay,39.083875,-77.966321,WGS84,20.1,159.2,0.1,,,2018-09-20T18:33Z,BLAN.2018.38,BLAN_008.20180920,A00000003261,drag,160.0,Y,0.0,0.0,2.0,No known compromise,NEON.DOC.014045vJ,Lcard@battelleecology.org,,,NEON.D02.BLAN.DP1.10093.001.tck_fielddata.2018-09.basic.20260107T162250Z.csv
344451ea-62fc-460f-b719-fe98d811ac11,BLAN_012.tickPlot.tck,D02,BLAN,BLAN_012,distributed,deciduousForest,39.082719,-77.95959,WGS84,20.2,134.9,0.2,,,2018-09-20T19:13Z,BLAN.2018.38,BLAN_012.20180920,A00000035274,drag,160.0,Y,0.0,1.0,1.0,No known compromise,NEON.DOC.014045vJ,Lcard@battelleecology.org,,,NEON.D02.BLAN.DP1.10093.001.tck_fielddata.2018-09.basic.20260107T162250Z.csv
f080bcae-ded7-4382-82df-32e86e227d58,BLAN_015.tickPlot.tck,D02,BLAN,BLAN_015,distributed,deciduousForest,39.088729,-77.955492,WGS84,20.1,125.9,0.2,,,2018-09-20T19:57Z,BLAN.2018.38,,,drag,150.0,N,0.0,0.0,0.0,No known compromise,NEON.DOC.014045vJ,Lcard@battelleecology.org,,,NEON.D02.BLAN.DP1.10093.001.tck_fielddata.2018-09.basic.20260107T162250Z.csv
fa96c700-ecad-4601-8e68-e87f508f7e59,SCBI_006.tickPlot.tck,D02,SCBI,SCBI_006,distributed,pastureHay,38.897079,-78.150277,WGS84,20.1,277.5,0.1,OK,OK - no known exceptions,2023-08-02T14:55Z,SCBI.2023.31,SCBI_006.20230802,A00000162866,drag,160.0,Y,,,,No known compromise,NEON.DOC.014045vL,0000-0001-7030-3822,,,NEON.D02.SCBI.DP1.10093.001.tck_fielddata.2023-08.basic.20260107T160839Z.csv
d136eaca-e0ed-476d-964e-fac01e641b81,SCBI_014.tickPlot.tck,D02,SCBI,SCBI_014,distributed,deciduousForest,38.86574,-78.16312,WGS84,20.4,361.9,0.5,OK,OK - no known exceptions,2023-08-02T14:57Z,SCBI.2023.31,SCBI_014.20230802,A00000166850,drag and flag,136.0,Y,,,,No known compromise,NEON.DOC.014045vL,0000-0003-1264-0403,,,NEON.D02.SCBI.DP1.10093.001.tck_fielddata.2023-08.basic.20260107T160839Z.csv
c6915bcb-53ad-46ee-a5b5-4c9005508eca,SCBI_005.tickPlot.tck,D02,SCBI,SCBI_005,distributed,deciduousForest,38.901865,-78.161944,WGS84,20.1,261.6,0.2,other,,2023-08-02T16:00Z,SCBI.2023.31,,,,,,,,,,NEON.DOC.014045vL,0000-0001-8112-7529,,,NEON.D02.SCBI.DP1.10093.001.tck_fielddata.2023-08.basic.20260107T160839Z.csv
4ecee5e5-ded5-4663-9dbc-7747046580c0,SCBI_002.tickPlot.tck,D02,SCBI,SCBI_002,distributed,deciduousForest,38.893863,-78.1427,WGS84,20.3,329.0,0.4,OK,OK - no known exceptions,2023-08-02T16:06Z,SCBI.2023.31,SCBI_002.20230802,A00000166831,drag,160.0,Y,,,,No known compromise,NEON.DOC.014045vL,0000-0002-3485-3744,,,NEON.D02.SCBI.DP1.10093.001.tck_fielddata.2023-08.basic.20260107T160839Z.csv
6194076b-d9fa-49f4-8850-92fe82110899,SCBI_013.tickPlot.tck,D02,SCBI,SCBI_013,distributed,deciduousForest,38.873041,-78.163313,WGS84,20.2,361.3,0.3,OK,OK - no known exceptions,2023-08-02T17:08Z,SCBI.2023.31,SCBI_013.20230802,A00000166859,drag,160.0,Y,,,,No known compromise,NEON.DOC.014045vL,0000-0003-1264-0403,,,NEON.D02.SCBI.DP1.10093.001.tck_fielddata.2023-08.basic.20260107T160839Z.csv
644198f1-0272-4047-b6f4-7428c24cfc96,SCBI_014.tickPlot.tck,D02,SCBI,SCBI_014,distributed,deciduousForest,38.86574,-78.16312,WGS84,20.4,361.9,0.5,OK,OK - no known exceptions,2023-08-21T13:11Z,SCBI.2023.34,SCBI_014.20230821,A00000324054,drag,160.0,Y,,,,No known compromise,NEON.DOC.014045vL,0000-0001-7030-3822,,,NEON.D02.SCBI.DP1.10093.001.tck_fielddata.2023-08.basic.20260107T160839Z.csv
3d23d2e5-01df-4587-a338-9be5d24823d4,SCBI_013.tickPlot.tck,D02,SCBI,SCBI_013,distributed,deciduousForest,38.873041,-78.163313,WGS84,20.2,361.3,0.3,OK,OK - no known exceptions,2023-08-21T15:09Z,SCBI.2023.34,SCBI_013.20230821,A00000323971,drag,160.0,Y,,,,No known compromise,NEON.DOC.014045vL,0000-0001-7030-3822,,,NEON.D02.SCBI.DP1.10093.001.tck_fielddata.2023-08.basic.20260107T160839Z.csv
348fd735-8f74-4ce1-a1d9-15d9025f2780,SCBI_006.tickPlot.tck,D02,SCBI,SCBI_006,distributed,pastureHay,38.897079,-78.150277,WGS84,20.1,277.5,0.1,OK,OK - no known exceptions,2023-08-21T17:46Z,SCBI.2023.34,SCBI_006.20230821,A00000323974,drag,160.0,Y,,,,No known compromise,NEON.DOC.014045vL,0009-0000-6496-8617,,,NEON.D02.SCBI.DP1.10093.001.tck_fielddata.2023-08.basic.20260107T160839Z.csv
2e323175-c5d3-4ecf-9ceb-e22167bcba08,SCBI_002.tickPlot.tck,D02,SCBI,SCBI_002,distributed,deciduousForest,38.893863,-78.1427,WGS84,20.3,329.0,0.4,OK,OK - no known exceptions,2023-08-21T18:55Z,SCBI.2023.34,SCBI_002.20230821,A00000125684,drag,160.0,Y,,,,No known compromise,NEON.DOC.014045vL,0009-0000-6496-8617,,,NEON.D02.SCBI.DP1.10093.001.tck_fielddata.2023-08.basic.20260107T160839Z.csv
3925fa1e-c433-48f1-a304-11e236f2cae4,SCBI_008.tickPlot.tck,D02,SCBI,SCBI_008,distributed,deciduousForest,38.887797,-78.148905,WGS84,20.2,344.6,0.3,OK,OK - no known exceptions,2023-08-28T19:02Z,SCBI.2023.34,SCBI_008.20230828,A00000323547,drag,145.0,Y,,,,No known compromise,NEON.DOC.014045vL,0000-0001-7030-3822,,,NEON.D02.SCBI.DP1.10093.001.tck_fielddata.2023-08.basic.20260107T160839Z.csv
8578a040-f709-4e9a-bc21-6c552512d45a,SCBI_007.tickPlot.tck,D02,SCBI,SCBI_007,distributed,deciduousForest,38.886022,-78.129368,WGS84,20.3,427.4,0.4,OK,OK - no known exceptions,2023-08-29T18:11Z,SCBI.2023.34,SCBI_007.20230829,A00000324351,drag,84.0,Y,,,,No known compromise,NEON.DOC.014045vL,0000-0001-7030-3822,,,NEON.D02.SCBI.DP1.10093.001.tck_fielddata.2023-08.basic.20260107T160839Z.csv
a02659ab-01b2-4f62-bf6b-c9b46a3b6636,BLAN_008.tickPlot.tck,D02,BLAN,BLAN_008,distributed,pastureHay,39.083875,-77.966321,WGS84,20.1,159.2,0.1,,,2017-03-29T20:21Z,BLAN.2017.13,,,drag,160.0,N,0.0,0.0,0.0,No known compromise,NEON.DOC.014045vG,sspillman@field-ops.org,,,NEON.D02.BLAN.DP1.10093.001.tck_fielddata.2017-03.basic.20260107T161425Z.csv
f8892dc2-4218-4e26-b0bb-2c4458821db9,BLAN_002.tickPlot.tck,D02,BLAN,BLAN_002,distributed,pastureHay,39.091474,-77.982149,WGS84,20.1,145.6,0.1,,,2017-03-29T20:36Z,BLAN.2017.13,,,drag,165.0,N,0.0,0.0,0.0,No known compromise,NEON.DOC.014045vG,lcard@neoninc.org,Check NE and SE corners- rangefinder not working; fix witness post,,NEON.D02.BLAN.DP1.10093.001.tck_fielddata.2017-03.basic.20260107T161425Z.csv
f80b7ad5-70a1-4c7b-b8e0-6317b0241e83,BLAN_004.tickPlot.tck,D02,BLAN,BLAN_004,distributed,pastureHay,39.088416,-77.961331,WGS84,20.1,123.7,0.1,,,2017-03-29T22:14Z,BLAN.2017.13,,,drag,160.0,N,0.0,0.0,0.0,No known compromise,NEON.DOC.014045vG,hmiller@field-ops.org,,,NEON.D02.BLAN.DP1.10093.001.tck_fielddata.2017-03.basic.20260107T161425Z.csv
3ccb5619-a905-470b-8ae6-28b9aed88d59,BLAN_005.tickPlot.tck,D02,BLAN,BLAN_005,distributed,deciduousForest,39.086224,-77.972736,WGS84,20.2,168.3,0.3,,,2017-03-30T14:47Z,BLAN.2017.13,,,drag,160.0,N,0.0,0.0,0.0,No known compromise,NEON.DOC.014045vG,mstrickland@field-ops.org,,,NEON.D02.BLAN.DP1.10093.001.tck_fielddata.2017-03.basic.20260107T161425Z.csv
2b5d8733-5bf0-401e-8867-af4327633caa,BLAN_012.tickPlot.tck,D02,BLAN,BLAN_012,distributed,deciduousForest,39.082719,-77.95959,WGS84,20.2,134.9,0.2,,,2017-03-30T15:47Z,BLAN.2017.13,BLAN_012.20170330,,drag,148.0,Y,1.0,0.0,0.0,No known compromise,NEON.DOC.014045vG,sspillman@field-ops.org,,,NEON.D02.BLAN.DP1.10093.001.tck_fielddata.2017-03.basic.20260107T161425Z.csv
94ec6da4-8340-4467-b93d-62d78d023cf6,BLAN_015.tickPlot.tck,D02,BLAN,BLAN_015,distributed,deciduousForest,39.088729,-77.955492,WGS84,20.1,125.9,0.2,,,2017-03-30T16:52Z,BLAN.2017.13,,,drag,161.0,N,0.0,0.0,0.0,No known compromise,NEON.DOC.014045vG,mstrickland@field-ops.org,,,NEON.D02.BLAN.DP1.10093.001.tck_fielddata.2017-03.basic.20260107T161425Z.csv
72ddd35a-eeb7-4806-bf4d-3321022938f7,SCBI_006.tickPlot.tck,D02,SCBI,SCBI_006,distributed,pastureHay,38.897079,-78.150277,WGS84,20.1,277.5,0.1,OK,,2020-07-13T18:42Z,SCBI.2020.29,SCBI_006.20200713,A00000069314,drag,160.0,Y,,,,No known compromise,NEON.DOC.014045vK,0000-0002-7260-9320,Plot recently mowed,,NEON.D02.SCBI.DP1.10093.001.tck_fielddata.2020-07.basic.20260107T162611Z.csv
b7c27ff7-edff-4bcb-a361-bef50de7ef91,SCBI_002.tickPlot.tck,D02,SCBI,SCBI_002,distributed,deciduousForest,38.893863,-78.1427,WGS84,20.3,329.0,0.4,OK,,2020-07-13T19:40Z,SCBI.2020.29,SCBI_002.20200713,A00000069992,drag,165.0,Y,,,,No known compromise,NEON.DOC.014045vK,0000-0002-7260-9320,,,NEON.D02.SCBI.DP1.10093.001.tck_fielddata.2020-07.basic.20260107T162611Z.csv
eae732b9-71f7-4043-91f4-f2f79b5bfb98,SCBI_013.tickPlot.tck,D02,SCBI,SCBI_013,distributed,deciduousForest,38.873041,-78.163313,WGS84,20.2,361.3,0.3,OK,,2020-07-13T19:43Z,SCBI.2020.29,SCBI_013.20200713,A00000069990,drag and flag,160.0,Y,,,,No known compromise,NEON.DOC.014045vK,0000-0001-8112-7529,,,NEON.D02.SCBI.DP1.10093.001.tck_fielddata.2020-07.basic.20260107T162611Z.csv
39a5e5f6-275f-4cd2-a3d1-977cf1dbad5a,SCBI_005.tickPlot.tck,D02,SCBI,SCBI_005,distributed,deciduousForest,38.901865,-78.161944,WGS84,20.1,261.6,0.2,OK,,2020-07-15T15:03Z,SCBI.2020.29,SCBI_005.20200715,A00000069356,drag,99.0,Y,,,,No known compromise,NEON.DOC.014045vK,0000-0003-1865-4814,,,NEON.D02.SCBI.DP1.10093.001.tck_fielddata.2020-07.basic.20260107T162611Z.csv
b0cd71b3-d3ac-40eb-9c4d-f2d56d767049,SCBI_014.tickPlot.tck,D02,SCBI,SCBI_014,distributed,deciduousForest,38.86574,-78.16312,WGS84,20.4,361.9,0.5,OK,,2020-07-15T15:20Z,SCBI.2020.29,SCBI_014.20200715,A00000069907,drag,155.0,Y,,,,No known compromise,NEON.DOC.014045vK,0000-0002-2454-5633,,,NEON.D02.SCBI.DP1.10093.001.tck_fielddata.2020-07.basic.20260107T162611Z.csv
